Female Bedspace for rent in Makati City (AC Room),5000,"Room with AC strictly for female only
2 vacant space are available for occupancy

Our unit is located in Makati Executive Tower 1, in between Dela Rosa St. and Gil Puyat. Very near in Universities like CEU, MAPUA, Makati Med and FEU Makati. Walking distance to RCBC Building and all the offices in Ayala Avenue.

Free use of kitchen and utensils. 
Cooking is allowed with 1 locker provided each.
Free use of automatic washing machine.
Free wifi and cable tv.
Free use of gym and pool (Condo amenities)
Rent is inclusive of all the utility bills 

Call or text for viewing. 
One month advance one month deposit.
First come first serve basis. See to appreciate","Makati Executive Tower 1
Dela Rosa St. corner Gil Puyat Ave.",2,2,Metro Manila (NCR),Makati City,Pio Del Pilar,68,,,,https://www.carousell.ph/p/female-bedspace-for-rent-in-makati-city-ac-room-1057611018/?t-id=oqDImqh_z4_1609053403774&t-referrer_browse_type=search_results&t-referrer_request_id=MnhUSbPm8zZYPdnl&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,,
Sampaloc Dorm Apts Room Studio Bedspace near Espana UST Manila rent,2500,"Sampaloc Dormitory / Apartment / Studio / Rooms / Bedspace for rent near Espana UST Manila

3 Storey concrete dormitory/apartment building, with spacious bedspacers, studio units, family size units for rent/lease at No. 945 Cristobal Street in between Espana Ave. & P. Florentino St. 

Ideal for students, professionals, workers, reviewers and family. Safe with gate and well maintained complete with bedframe, closets, cabinets, toilets, kitchen and washing area.

Very convenient and easy access to public transportation, wet market, Save More, Puregold and walking distance to Espana Ave., Gov. Forbes, UST and the university belt area.

Price per month:
Bedspacer - P2,500
Standard Room for 2 pax: 1 pax@P3,800 and 2pax@P4,500
Deluxe Room for 2 pax - P5,500
Room for 3pax: 1-2pax@P9,000, additional P800/pax
Family room for 4 pax: 1-2pax@P6,000, additional P800/pax
Family room for 5 pax: 1-2pax@P8,000, additional P750/pax and 5pax@P9950

Check us on facebook page: Julie's Getaway at Pico de Loro for contact details.","945 Cristobal street, Sampaloc, Manila",N/A,N/A,Metro Manila (NCR),Manila,N/A,N/A,,,,https://www.carousell.ph/p/sampaloc-dorm-apts-room-studio-bedspace-near-espana-ust-manila-rent-1020404985/?t-id=oqDImqh_z4_1609053403774&t-referrer_browse_type=search_results&t-referrer_request_id=7CmHbYN9blrnJEpc&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,,
Female Bedspace for rent in Makati City,3500,"Strictly for female only.
2 spaces available

Our unit is located in Makati Executive Tower 1, in between Dela Rosa St. and Gil Puyat. Very near in Universities like CEU, MAPUA, Makati Med and FEU Makati. Walking distance to RCBC Building and all the offices in Ayala Avenue.

Free use of kitchen and utensils. 
Cooking is allowed with 1 locker provided each.
Free use of automatic washing machine.
Free wifi and cable tv.
Free use of gym and pool (Condo amenities)
Rent is inclusive of all the utility bills.

Call or text for viewing. 
One month advance one month deposit.
First come first serve basis. See to appreciate",Makati Executive Tower 1 Dela Rosa St. ,2,2,Metro Manila (NCR),Makati City,Pio Del Pilar,68,,,,https://www.carousell.ph/p/female-bedspace-for-rent-in-makati-city-1057611791/?t-id=oqDImqh_z4_1609053403774&t-referrer_browse_type=search_results&t-referrer_request_id=6HOgXWhwJjmR0jBo&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,,
Bedspace/ room for rent,1500,"Bedspace / room for rent, ladies only. P1500 for bed spacer and 2500 for room. Location: la aldea filipina 1 Dolores CSFP. ",N/A,3,,Central Luzon,San Fernando,Dolores,60,,,,https://www.carousell.ph/p/bedspace-room-for-rent-1052205294/?t-id=oqDImqh_z4_1609053403774&t-referrer_browse_type=search_results&t-referrer_request_id=sFi4j0jcCZtPeZXo&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,,
Bedspacer behind SM North &Trinoma,1900,"Just PM me on my messenger (dave bitnix)
Free water and electricity
Electric fans are provided already.
1900 monthly 
JUST MESSAGE ME ON MY MESSENGER ACCOUNT  ( DAVE BITNIX)
or...
My TM # 9658511264","50 Gate 4 BLPC Rd.3 , Bagong Pagasa Quezon City..

Nearest Landmarks are;

SM North Edsa and 
Our Lady of Hope Parish Church",N/A,N/A,Metro Manila (NCR),Quezon City,Bagong Pag-asa,40,,,,https://www.carousell.ph/p/bedspacer-behind-sm-north-trinoma-1053585749/?t-id=oqDImqh_z4_1609053403774&t-referrer_browse_type=search_results&t-referrer_request_id=MAt0HqXYkirVm4OJ&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,,
Bedspace for Girls,2500,"To Those Who Are Interested;
Room#1 - Good for 2 persons. Single/Separate beds
Php 3,000 monthly per head (No available/fully occupied)
Room#2 - Good for 4 persons. Double Deck
Php 2,500 monthly per head 
Lower beds ( 1 available )
Upper beds (1 available) 

Inclusive of water & electricity w/ PLDT wifi. 
You can do cooking and washing. Appliances free to use and share with other tenants are washing machine with drier, tv and refrigerator. Each tenant have their own access key in main door & their respective room door.

Requirements:
Copy of NBI and 1 valid ID
One (1) month advance & Two (2) months deposit 
Minimum of 6 months contract.

For more details, you may call or text @ globe#09565875729","B30 L23 Cedar $, Carmona Estates",2,1,Calabarzon,Carmona,Brgy. Lantic,58,,,,https://www.carousell.ph/p/bedspace-for-girls-239219902/?t-id=oqDImqh_z4_1609053403774&t-referrer_browse_type=search_results&t-referrer_request_id=7CmHbYN9blrnJEpc&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,,
Bedspace Makati,5000,"Each bedspace arrangement for 2 male professionals in Makati, all in, at P5,000 per person (room is good for 2 persons only): utilities (water, electricity, PLDT Fiber Wi-Fi access); airconditioned (8PM-6AM); access to receiving, dining (cooking is allowed), and laundry areas (washing machine is provided); weekly replacement of beddings (provided with bed sheet, linen, 2 pillows and casing); and weekly room cleaning. ",Macabulos Street,1,1,Metro Manila (NCR),Makati City,Bangkal,N/A,,,,https://www.carousell.ph/p/bedspace-makati-1048906089/?t-id=oqDImqh_z4_1609053403774&t-referrer_browse_type=search_results&t-referrer_request_id=7CmHbYN9blrnJEpc&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,,
Male Bedspace in Anonas st proj 2,1900,"Call or text first for viewing schedule : 
0917-8523466 - Star


Terms: 1 month advance 1 month deposit
4 person in a room

Inclusions:
- electricity and water
-Double deck bed
-Cabinet
-Common bathroom and kitchen

#35 anonas rd proj 2, qc
Walking distance to
-Anonas LRT
-Metro Supermarket
-TaskUs
-World Citi Colleges
-TIP QC
-Aurora Blvd

*1 jeepney ride from Cubao, Timog and Tomas Morato, Technohub,Quezon Ave and Fairview
-Flood free. Strong water. No Curfew. No pets allowed.",35 Anonas Road,5,2,Metro Manila (NCR),Quezon City,Project 2,40,,,,https://www.carousell.ph/p/male-bedspace-in-anonas-st-proj-2-238543198/?t-id=oqDImqh_z4_1609053403774&t-referrer_browse_type=search_results&t-referrer_request_id=7CmHbYN9blrnJEpc&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,,
Female bedspace condo sharing mandaluyong city,3500,"Urban deca tower edsa mandaluyong city
Lower bed available

Along edsa bet. Boni & shaw mrt few steps to greenfield district, mrt stations, starmall, sm light,shangrila, megamall & ortigas cbd

Lower bed: +200
Inclusions: furnished w/ new aircon, bed w/ mandaue foam & bedsheet, cabinet & storage box, ref, microwave, multi kettle, rice cooker,, 2seater dining table, utensils & asso dues

Exclusions: water & electricity bill (sharing)
Requirements: 1mon advance & 1mon deposit, 2 valid ids
Terms: 6months",Sierra Madre St.,4,1,Metro Manila (NCR),Pasig City,Barangay Highway Hills,15,,,,https://www.carousell.ph/p/female-bedspace-condo-sharing-mandaluyong-city-238878951/?t-id=oqDImqh_z4_1609053403774&t-referrer_browse_type=search_results&t-referrer_request_id=7CmHbYN9blrnJEpc&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,,
Male Bedspace in Cubao Cambridge St or Oxford St,2500,"Call or Text for viewing schedule
664-7718
09176510917 - JOVY

Terms: 1 month advance 1 month deposit
Free electricity and water
Walking distances to Isetann and Gateway Mall
Near Araneta Center, LRT/ MRT Cubao. 1 jeepney ride to Eastwood

Strong water. NO curfew. NO pets allowed

CAMBRIDGE ST - p2,500monthly / 4, 6 and 8 person per room
- NO foam and fan
- Cabinet
-Common Stove with gasul and Ref
-wise laundry area

OXFORD ST - p3,000 monthly / 4-6 person per room
-Foam
-Cabinet
-Electric Fan
-Common Stove with gasul and Ref
-wise laundry area
-WiFi connection (50 MBPS) *additional p200 monthly",94 Oxford St.,1,1,Metro Manila (NCR),Quezon City,Cubao,25,,,,https://www.carousell.ph/p/male-bedspace-in-cubao-cambridge-st-or-oxford-st-238581000/?t-id=oqDImqh_z4_1609053403774&t-referrer_browse_type=search_results&t-referrer_request_id=7CmHbYN9blrnJEpc&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,,
Bedspace Studio Apartment for Rent Near Wilson Shaw Dominican San Juan,3200,"Available Now:
- Studio Apartment for 2-4 persons w/ own CR (9.5k/mo)
- (1) Bedspace for Females (2) Bedspace for Males w/ CR, Max 3-4 persons only (3.2k/mo per person)

Walking distance to Dominican College, Aquinas Church, Kalentong, JRU
Nearby: Shaw Blvd, N.Domingo, Agora Market Wilson St.

- Own CR & Bath per room
- Good Ventilation
- Electric Fan, Beds w/ Mattress and own cabinets 
- Common Area w/ ref, sink & Microwave, Flat Iron
- Biometrics door access & CCTV

- children not allowed
- No Pets Allowed
- No cooking 
- No Parking
Terms: 1 mo. advance, 1 mo. deposit
Screening of Tenants /Requirements: Biodata, Photocopy of Valid ID & NBI or Police Clearance
txt/call: 0927 586 5235",26A Bonifacio St.,1,1,Metro Manila (NCR),San Juan City,Kabayanan,19,,,,https://www.carousell.ph/p/bedspace-studio-apartment-for-rent-near-wilson-shaw-dominican-san-juan-238758481/?t-id=oqDImqh_z4_1609053403774&t-referrer_browse_type=search_results&t-referrer_request_id=7CmHbYN9blrnJEpc&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,,
Bedspace near Mckinley,3500,"bedspace 3,500/pax/month
*water and electricity included
*1month advance + 2months deposit

ALSO AVAILABLE by November 30,2020
5k/month
studio type (w/own cr and counter) good for 2
*water and electricity not included",Mt.apo,1,1,Metro Manila (NCR),Taguig,Pinagsama,N/A,,,,https://www.carousell.ph/p/bedspace-near-mckinley-1046283437/?t-id=oqDImqh_z4_1609053403774&t-referrer_browse_type=search_results&t-referrer_request_id=7CmHbYN9blrnJEpc&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,,
California Garden Square Bedspace/ Condo Share / Monthly Rental,3500,"1. The room is exclusively for ladies only.
2. It is gated community with 24/7 security guard and CCTV in common areas.
3. Walking distance from MRT Shaw Blvd Station, near SM Mega Mall, StarMall, Shargrila Mall.
4. Very easy transportation access to Makati, Manila, Ortigas and BGC.
5. Amenities include free use of swimming pool and gym
6. Netflix, Wifi and association dues are provided by the owner.
7. The unit is equip with refrigerator, washing machine, coffee maker, microwave, curved screen tv etc
8. One (1) month rent advance and one (1) month rent deposit are required upon moving in.","Calbayog St, California Garden Square",3,2,Metro Manila (NCR),Mandaluyong City,Highway Hills,58.5,,0,,https://www.carousell.ph/p/california-garden-square-bedspace-condo-share-monthly-rental-1045916360/?t-id=oqDImqh_z4_1609053403774&t-referrer_browse_type=search_results&t-referrer_request_id=7CmHbYN9blrnJEpc&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,,
Bedspace/ Condo Sharing for Female,3500,"Bedspace/Condo Sharing for Female at Shaw Tower  Condominium Mandaluyong Ortigas Greenhills Pasig
Don? waste your time in traffic, live close where you work, work close where you live

*back of Shangri-La mall
*near SM megamall and Ortigas Center
*Just minutes walk from MRT shaw station and Edsa Crossing
*Infront of St. Francis Church and Lourdes School Mandaluyong 

*Bed cabinet fan provided
*TV
*Fully Furnished
*Cooking allowed with Ref and stove
*Laundry area
*Free use of building amenities
*Safe 24hr security and CCTV
P3500/person
For inquiries please call/text anne 09273258082",N/A,N/A,N/A,Metro Manila (NCR),Mandaluyong City,N/A,45,,,,https://www.carousell.ph/p/bedspace-condo-sharing-for-female-250633268/?t-id=oqDImqh_z4_1609053403774&t-referrer_browse_type=search_results&t-referrer_request_id=7CmHbYN9blrnJEpc&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,,
Bedspace Condo sharing for rent Ortigas Shaw Blvd mandaluyong Pasig,5000,"SMDC Fame condominium
Looking for 4 female bedspacers.  walking distance to megamall &Shangri-la , beside SHAW BLVD MRT- Ortigas area
For 6month to long term lease
-Willing to share 2 persons per room( 2 rooms)
-5,000 per head
-water and electricity not included
-6 months to 1 year contract
-1 month advance and 1 month security deposit

Thanks for viewing!

SMS at -0922-8866120","EDSA Shaw Boulevard Mayflower Street, ",2,1,Metro Manila (NCR),Mandaluyong City,"Brgy. Highway Hills, Mandaluyong City,",24.05,,0,,https://www.carousell.ph/p/bedspace-condo-sharing-for-rent-ortigas-shaw-blvd-mandaluyong-pasig-1039275846/?t-id=oqDImqh_z4_1609053403774&t-referrer_browse_type=search_results&t-referrer_request_id=7CmHbYN9blrnJEpc&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,,
Male Bedspace in Cubao,2500,"Call or text for viewing schedule: 0917-6510917/ JOVY

Walking distance to Isetann and Gateway Mall
Near Araneta Center, Lrt/Mrt Cubao. 1 jeepney ride to Eastwood 

1month advance 1month deposit
P2,500 monthly inclusive of
- electricity and water
- cabinet
- common t.v, stove with gasul and ref
-4, 6 and 8 person per room

Flood free. Strong water. No curfew. No pets allowed",94 Oxford St.,3,1,Metro Manila (NCR),Quezon City,Cubao,25,,,,https://www.carousell.ph/p/male-bedspace-in-cubao-239837998/?t-id=oqDImqh_z4_1609053403774&t-referrer_browse_type=search_results&t-referrer_request_id=7CmHbYN9blrnJEpc&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,,
Bedspace for rent/Condo Sharing,5000,"FOR FEMALE Bedspace for rent/ Condo sharing 

Php5000/head per month ALL IN

-Victoria de Manila, Taft Avenue, Malate Manila

-with refrigerator
-with fan
-utilities(electric/water)
-free WIFI connection
-can cook

Very accessible to:
-Robinsons Manila
-PGH
-US Embassy
-Pedro gil LRT station
-Paco Market/Savemore 
-7/11
-Banks (BDO, BPI, Sec Bank)

Pm for details: 0999 358 5897",Victoria De Manila,3,1,Metro Manila (NCR),Manila,Taft Avenue,42,,,,https://www.carousell.ph/p/bedspace-for-rent-condo-sharing-1043679821/?t-id=oqDImqh_z4_1609053403774&t-referrer_browse_type=search_results&t-referrer_request_id=7CmHbYN9blrnJEpc&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,,
Bedspace for rent at SM Light,4000,"Rate is all in.
Along Edsa connected to MRT 3.
Mall at the ground and 2nd level.
Fully furnished.
Rate is all in. 
1 mo. advance and 2,000 deposit.

FOR FEMALES ONLY. 

Msg me at 09478675534, before calling.",EDSA corner Madison St. ,1,1,Metro Manila (NCR),Mandaluyong City,Barangay Barangka Ilaya,29,,0,,https://www.carousell.ph/p/bedspace-for-rent-at-sm-light-273271292/?t-id=oqDImqh_z4_1609053403774&t-referrer_browse_type=search_results&t-referrer_request_id=7CmHbYN9blrnJEpc&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,,
Ortigas bedspace condo sharing,5000,"Fully furnished 2BR Condo Sharing for Female Bedspacers.

Unit is located in a Millenia Suites - a Condotel in Escriva Drive Ortigas, across NEDA office and next street from University of ASia Pacific ( UA&P), Tycoon,Tektite and PSE. Walking distance from Megamall, Shangri La Mall, Capitol Commons and Ayala the30th Mall. Escriva drive is few steps from Shaw Blvd Ortigas for main transportation and few walks from Ortigas n Shaw Blvd Mrt station.

Guest are allowed to cook their own meal with complete cookware and kitchen utensils and equipped with stove, microwave oven, refigerator an electric kettle. 

The fully furnished  unit is also with free Wifi and cable Tv. Tenants can also enjoy acess to hotels amenities like swimming pool, gym, game room, indoor basketball court and jogging path. 

Monthly Rental 

5 k all in! Inclusive of rental, electricity, water, condo dues, Wifi, cable TV n housemaid services.",Millenia Suites,2,2,Metro Manila (NCR),Pasig City,Escriva Drive,50,,0,,https://www.carousell.ph/p/ortigas-bedspace-condo-sharing-266506457/?t-id=oqDImqh_z4_1609053403774&t-referrer_browse_type=search_results&t-referrer_request_id=7CmHbYN9blrnJEpc&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,,
